7182,precognition,fiction,21
7183,memorials,biography,42
7184,television writers,biography,68
7185,victims,psychology,40
7186,community health services,science,48
7187,hallucinogenic drugs and religious experience,magic,19
7188,parliamentary practice,politics,27
7189,solar system,juvenile,23
7190,bronze age,politics,22
7191,national socialism and medicine,history,26
7192,mental discipline,psychology,10
7193,institutional care,biography,102
7194,polish americans,fiction,38
7195,women employees,fiction,23
7196,freedom of expression,politics,34
7197,rugby football,history,15
7198,computer scientists,biography,32
7199,contractors,biography,19
7200,wheelchairs,fiction,23
7201,forced marriage,fiction,33
7202,viol,psychology,25
7203,preschool child,psychology,43
7204,authorship in literature,literature,23
7205,sex instruction for children and youth,philosophy,32
7206,colorado,psychology,22
7207,refugee camps,fiction,29
7208,native american studies,psychology,44
7209,religious missions,history,28
7210,ussr,politics,25
7211,religious poetry,poetry,28
7212,first person narratives,fiction,24
7213,europa,science,88
7214,valentines,fiction,19
7215,social environment,politics,181
7216,new york times,politics,33
7217,scientists in literature,literature,37
7218,translations from spanish,poetry,22
7219,tuberculosis,history,146
7220,recycling,fiction,23
7221,black people in literature,literature,75
7222,underwater exploration,juvenile,46
7223,paradox,philosophy,10
7224,ranches,fiction,50
7225,women novelists,fiction,86
7226,research institutes,science,28
7227,eating disorders in adolescence,biography,20
7228,graduate students,biography,33
7229,examens,history,34
7230,optimism,philosophy,39
7231,copyists,history,64
7232,metaphors,horror,96
7233,glacial epoch,fiction,20
7234,modernized versions,poetry,33
7235,alzheimer disease,biography,61
7236,liberalism in literature,literature,30
7237,sea in literature,literature,25
7238,norse,juvenile,22
7239,devotion,literature,18
7240,lapins,fiction,31
7241,peasant uprisings,history,38
7242,semitic languages,history,20
7243,comparative civilization,politics,24
7244,irish american women,fiction,23
7245,columbia university,history,23
7246,medicine in art,literature,29
7247,clinical trials,politics,13
7248,adventure fiction,fiction,667
7249,queer,fiction,48
7250,governance,politics,28
7251,church work,psychology,20
7252,memory in art,literature,30
7253,german young adult literature,literature,41
7254,nursing homes,psychology,80
7255,trust in god,biography,24
7256,women lawyers in fiction,fiction,23
7257,school libraries,fiction,40
7258,french cooking,biography,29
7259,braille,psychology,28
7260,teasing,fiction,70
7261,gods and goddesses,fiction,71
7262,dog rescue,biography,29
7263,designs and plans,psychology,32
7264,english fantastic fiction,fiction,41
7265,massachusetts,juvenile,59
7266,affaires,philosophy,31
7267,crimea,literature,21
7268,publicity,literature,22
7269,insanity,psychology,52
7270,public opinion polls,science,18
7271,gamblers,fiction,32
7272,relations with jews,politics,59
7273,minority groups,psychology,132
7274,dismissal of,psychology,18
7275,emancipation proclamation,history,36
7276,months,juvenile,24
7277,human relations,fiction,40
7278,nursing home patients,biography,25
7279,honeybee,biography,24
7280,discrimination against people with disabilities,psychology,22
7281,royal households,history,29
7282,border security,history,18
7283,gender studies,science,249
7284,elder abuse,psychology,24
7285,odors,history,22
7286,working class families,biography,22
7287,student,fiction,28
7288,interview,psychology,99
7289,religious aspects of parenting,psychology,15
7290,arab countries,juvenile,31
7291,stepsisters,fiction,32
7292,forgery,science,16
7293,military aspects,psychology,17
7294,symbolism in architecture,history,19
7295,sociology of religion,science,44
7296,african americans in popular culture,history,39
7297,chess,fiction,19
7298,interpersonal relationships,fiction,19
7299,police dogs,fiction,21
7300,wounds and injuries,juvenile,236
7301,decoration and ornament,history,35
7302,health surveys,psychology,31
7303,loyalty,fiction,144
7304,palestine in judaism,philosophy,19
7305,ugaritic language,politics,14
7306,illegitimacy,fiction,21
7307,cultural geography,history,15
7308,insurance,history,17
7309,divorced parents,psychology,33
7310,rorschach test,psychology,21
7311,book collectors,biography,46
7312,grief therapy,psychology,30
7313,repatriation,philosophy,30
7314,working class authors,history,24
7315,alter,fiction,102
7316,renaissance rhetoric,history,33
7317,blackmail,fiction,48
7318,italian personal narratives,biography,69
7319,women rock musicians,biography,25
7320,health attitudes,literature,49
7321,hypnosis,psychology,37
7322,political kidnapping,history,22
7323,sweden,history,37
7324,fairies in literature,literature,17
7325,manufacturing industries,biography,23
7326,treasure,mystery,34
7327,sex in mass media,psychology,13
7328,international relief,biography,19
7329,english periodicals,history,37
7330,state rights,juvenile,22
7331,cryptographers,biography,25
7332,stanford university,biography,16
7333,knowledge management,politics,21
7334,russian prisoners and prisons,biography,34
7335,war films,history,19
7336,world war iii,fiction,18
7337,scary,fiction,19
7338,communism and society,philosophy,23
7339,french letters,history,17
7340,drama in education,philosophy,21
7341,outdoor recreation,fiction,56
7342,jamaicans,biography,24
7343,celts in literature,literature,30
7344,grief in adolescence,psychology,35
7345,proms,fiction,35
7346,landscape photography,history,18
7347,bread,fiction,21
7348,fish,juvenile,27
7349,kentucky,fiction,27
7350,hospice care,fiction,64
7351,learning in animals,psychology,17
7352,personal space in literature,literature,26
7353,emotions in infants,psychology,18
7354,nineteen eighties,juvenile,31
7355,rating of,history,32
7356,salaries,history,18
7357,disease outbreaks,history,34
7358,generative grammar,philosophy,19
7359,autistic disorder,psychology,88
7360,misogyny,biography,25
7361,freak shows,fiction,25
7362,motorcycles,fiction,29
7363,community power,science,20
7364,rules,history,46
7365,infrastructure,science,168
7366,day care centers,psychology,28
7367,nutritional aspects,science,23
7368,mystery and suspense fiction,fiction,17
7369,social norms in literature,literature,36
7370,landscape painting,juvenile,22
7371,epos,poetry,22
7372,byzantine empire,science,22
7373,lecture,juvenile,163
7374,forest conservation,politics,35
7375,holistic health,psychology,47
7376,working class women,psychology,54
7377,australian studies,politics,27
7378,los angeles,science,18
7379,locomotives,fiction,32
7380,biodiversity,politics,29
7381,interpersonal relations in fiction,fiction,71
7382,african americans in motion pictures,biography,27
7383,mental health policy,psychology,31
7384,organizational learning,psychology,11
7385,early church,philosophy,162
7386,rebuses,fiction,55
7387,first editions,literature,24
7388,patient compliance,psychology,44
7389,sea,fiction,18
7390,llamas,fiction,19
7391,canadian art,literature,21
7392,premier amour,fiction,33
7393,cultural evolution,history,21
7394,secondary,literature,29
7395,parole,psychology,21
7396,facial expression,psychology,29
7397,competition,science,93
7398,medical errors,psychology,18
7399,zionists,politics,46
7400,diet therapy,psychology,36
7401,octopuses,fiction,20
7402,television game shows,fiction,19
7403,hospitality,philosophy,29
7404,gay authors,biography,55
7405,psychiatric hospital patients,biography,58
7406,city planners,biography,16
7407,mexican american women in literature,literature,29
7408,public records,history,28
7409,impeachment,politics,48
7410,outer space,politics,52
7411,military interrogation,history,17
7412,helpfulness,fiction,177
7413,egyptians,history,23
7414,mortality,biography,57
7415,library of congress,philosophy,26
7416,harlequin,fiction,25
7417,latin,biography,87
7418,medieval influences,literature,106
7419,religion and theology,literature,37
7420,environmental disasters,juvenile,27
7421,farm animals,fiction,38
7422,fashion shows,fiction,20
7423,social aspects of education,philosophy,32
7424,track and field,fiction,30
7425,educational evaluation,psychology,15
7426,church work with the poor,fiction,21
7427,insomnia,fiction,21
7428,occultists,biography,23
7429,management science,science,122
7430,aves,fiction,29
7431,coyote,fiction,22
7432,masks,juvenile,36
7433,electronic games,fiction,18
7434,gnosticism,history,62
7435,public officers,biography,25
7436,draft,history,28
7437,relations with indians,biography,45
7438,synesthesia,science,23
7439,stowaways,fiction,28
7440,social ethics in literature,literature,54
7441,modern painting,biography,103
7442,postcards,biography,30
7443,arab americans,science,33
7444,environmental,history,27
7445,tricks,juvenile,36
7446,psychological models,psychology,116
7447,novelization,juvenile,47
7448,dragons in literature,literature,29
7449,scriptoria,literature,36
7450,judicial review,science,19
7451,asia,philosophy,104
7452,nanotechnology,science,25
7453,erotica,history,96
7454,jockeys,biography,18
7455,nintendo,fiction,18
7456,women in rabbinical literature,literature,29
7457,burns and scalds,psychology,24
7458,vie religieuse,history,190
7459,films,horror,176
7460,gender nonconformity,science,26
7461,chile,politics,45
7462,university of south alabama,history,239
7463,pumpkins,fiction,21
7464,sexual intercourse,psychology,18
7465,milieu,history,21
7466,compulsive gamblers,psychology,19
7467,ranching,history,20
7468,vida familiar,fiction,52
7469,jewish socialists,biography,20
7470,paperbacks,young,21
7471,beauty shops,fiction,20
7472,beginning,science,22
7473,enemies,psychology,56
7474,humility,science,16
7475,lists,fiction,18
7476,military dependents,psychology,21
7477,prehistoric art,juvenile,16
7478,young women with disabilities,young,21
7479,jewish communists,history,20
7480,author,juvenile,16
7481,conformity,science,57
7482,contested elections,history,34
7483,pacific ocean,politics,17
7484,commando troops,history,81
7485,knights,magic,298
7486,historical sociology,philosophy,19
7487,virus diseases,fiction,73
7488,angst,literature,49
7489,vision,psychology,74
7490,gastrointestinal system,psychology,11
7491,japanese authors,biography,46
7492,foreign language study,romance,129
7493,foot,fiction,20
7494,environmental engineering,philosophy,21
7495,coping with personal problems,biography,17
7496,granddaughters,biography,31
7497,identity theft,fiction,20
7498,criminals in literature,literature,30
7499,antisocial personality disorder,juvenile,28
7500,integration,politics,32
7501,chevaliers,fiction,35
7502,jewish fiction,fiction,56
7503,christian conservatism,history,34
7504,family problems in fiction,fiction,31
7505,global environmental change,philosophy,24
7506,english and french,literature,82
7507,religious education,philosophy,47
7508,adventures and adventurers,biography,25
7509,physical sciences,science,34
7510,mythos,literature,69
7511,maternal behavior,psychology,21
7512,social aspects of postmodernism,philosophy,18
7513,universe,juvenile,24
7514,methodists,history,30
